Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
30006,21,Male,BCA,IT,6.66,2,4,8,5,69,6,2,1,Placed
32334,21,Male,B.Sc,ECE,6.98,0,3,5,4,69,5,2,0,Not Placed
47287,23,Female,B.Sc,ECE,7.71,1,3,4,3,62,6,1,0,Not Placed
39237,24,Female,B.Sc,IT,7.94,1,3,4,4,80,8,2,0,Not Placed
47743,18,Female,B.Tech,CSE,7.33,1,5,8,3,78,5,2,1,Not Placed
43484,22,Male,MCA,ME,7.65,0,3,4,7,76,6,1,0,Not Placed
12485,18,Female,B.Tech,ECE,6.34,0,3,5,5,65,4,2,2,Not Placed
17967,22,Female,MCA,ME,6.67,0,2,2,5,66,7,1,0,Not Placed
24697,18,Female,B.Tech,ME,5.95,0,2,3,7,41,5,1,2,Not Placed
37087,18,Male,B.Sc,ECE,7.21,0,3,4,8,73,3,1,0,Not Placed
30141,21,Female,B.Sc,IT,8.71,1,5,8,8,91,5,3,0,Placed
29188,20,Female,B.Sc,ME,5.35,0,3,4,6,56,8,1,2,Not Placed
16994,24,Female,MCA,ECE,6.67,0,2,2,4,64,3,1,0,Not Placed
426,23,Female,BCA,CSE,7.92,1,5,8,5,89,6,3,2,Not Placed
4329,22,Female,B.Sc,IT,7.73,0,4,6,8,77,4,2,2,Not Placed
21240,22,Male,BCA,CSE,6.3,0,4,7,6,62,7,2,2,Not Placed
2893,24,Female,B.Tech,ECE,6.59,0,5,9,6,73,6,3,1,Placed
35704,24,Female,B.Tech,ECE,6.05,2,4,6,7,57,8,2,1,Not Placed
12359,20,Female,BCA,IT,7.29,1,4,5,4,67,6,2,1,Not Placed
24234,22,Male,MCA,CSE,7.5,1,5,8,7,69,7,2,0,Placed
25460,24,Female,B.Sc,ECE,8.51,0,4,6,5,90,7,2,1,Placed
39946,24,Male,MCA,Civil,7.58,0,3,2,2,53,6,1,1,Not Placed
42299,20,Male,BCA,ECE,7.49,2,4,5,5,91,9,2,1,Placed
23442,23,Female,B.Tech,IT,7.47,1,4,5,4,96,7,2,1,Not Placed
28685,19,Female,B.Sc,ECE,8.23,2,5,7,6,96,6,2,0,Placed
49771,20,Male,MCA,ECE,6.43,0,3,5,5,66,5,2,3,Not Placed
44299,24,Female,MCA,IT,6.83,1,4,8,3,74,5,2,1,Not Placed
40186,18,Male,MCA,IT,6.34,0,4,6,5,74,7,2,1,Not Placed
7226,23,Male,B.Tech,IT,7.63,1,4,7,4,80,5,2,1,Not Placed
46093,23,Male,B.Tech,CSE,5.46,0,2,3,6,55,5,1,1,Not Placed
39820,20,Female,BCA,Civil,7.61,1,3,4,2,68,6,1,0,Not Placed
6038,22,Female,MCA,IT,6.24,0,3,4,6,53,6,1,2,Not Placed
14650,23,Female,MCA,IT,7.29,2,4,6,6,80,4,2,1,Placed
39188,18,Female,MCA,IT,5.64,0,5,10,7,65,6,3,1,Not Placed
47661,22,Female,MCA,ECE,5.75,0,3,4,6,37,6,1,1,Not Placed
7733,19,Female,MCA,ECE,8.58,1,6,10,7,89,5,3,1,Placed
20399,20,Female,B.Tech,CSE,8.4,2,4,6,9,87,4,2,1,Placed
47886,20,Female,BCA,Civil,7.67,1,5,8,7,59,6,2,0,Placed
48992,23,Female,MCA,CSE,7.12,0,4,6,6,72,7,2,2,Not Placed
3071,22,Female,BCA,IT,6.76,0,3,5,6,69,5,2,0,Placed
22081,23,Female,B.Tech,CSE,7.78,1,4,6,7,75,7,2,2,Not Placed
40667,20,Female,B.Sc,Civil,6.21,0,3,3,4,66,6,1,3,Not Placed
24700,23,Male,BCA,Civil,9.16,2,5,6,4,96,5,2,0,Not Placed
30654,23,Male,B.Sc,CSE,7.19,1,4,7,6,65,7,2,1,Placed
36094,24,Male,B.Tech,ECE,6.94,0,2,2,6,90,6,1,0,Not Placed
27660,18,Male,BCA,ME,7.1,1,4,7,6,68,6,2,2,Not Placed
21610,24,Male,B.Tech,CSE,5.9,0,4,8,9,79,5,2,3,Not Placed
9804,21,Male,BCA,Civil,4.81,0,2,2,5,40,7,1,1,Not Placed
22902,18,Female,B.Tech,ECE,7.25,2,4,5,7,57,6,1,0,Placed
47657,23,Male,MCA,ECE,7.15,0,4,5,4,59,6,1,1,Not Placed
32581,21,Male,MCA,ME,7.25,0,3,3,4,62,6,1,1,Not Placed
42372,19,Female,BCA,Civil,8.26,2,5,7,4,57,6,2,0,Not Placed
35019,18,Male,BCA,Civil,6.45,0,4,7,4,65,5,2,2,Not Placed
11246,18,Male,MCA,ME,5.78,1,4,7,6,54,6,2,2,Not Placed
37248,22,Female,B.Sc,Civil,6.62,0,3,5,5,75,5,2,1,Placed
33468,22,Male,MCA,CSE,6.92,0,4,6,6,69,4,2,0,Placed
35456,21,Male,BCA,IT,5.17,1,3,5,7,47,5,1,2,Not Placed
31600,20,Male,BCA,IT,6.21,0,4,7,6,61,6,2,3,Not Placed
40465,20,Female,MCA,CSE,5.88,0,3,4,5,71,6,1,1,Not Placed
26643,24,Female,B.Sc,Civil,7.6,1,3,4,6,94,6,2,0,Not Placed
19475,24,Female,B.Tech,ECE,7.51,0,4,6,7,68,5,2,2,Not Placed
15818,24,Male,B.Tech,ME,6.64,0,4,6,7,75,3,2,2,Not Placed
35305,20,Female,B.Sc,IT,7.29,2,4,6,3,64,3,2,1,Not Placed
28609,20,Female,MCA,IT,6.42,2,5,9,6,54,9,2,2,Not Placed
49368,18,Female,B.Sc,Civil,6.95,0,3,4,7,74,5,1,0,Not Placed
37484,23,Male,BCA,ME,7.57,1,4,5,6,72,7,2,1,Placed
1509,22,Female,MCA,CSE,6.83,2,4,6,6,72,3,2,0,Placed
24847,21,Male,B.Sc,ECE,6.73,1,4,6,5,63,6,2,0,Placed
4995,20,Male,MCA,Civil,6.84,0,3,5,5,75,6,2,0,Placed
20309,18,Female,BCA,ME,7.13,0,3,3,4,76,6,1,0,Not Placed
3296,21,Male,B.Tech,IT,5.73,0,3,6,4,45,6,2,2,Not Placed
33917,24,Male,BCA,IT,8.73,1,5,7,5,95,6,2,1,Placed
16407,22,Female,B.Tech,ECE,7.76,0,4,5,6,87,4,2,0,Placed
38054,24,Female,MCA,ME,7.55,2,5,8,3,65,6,2,0,Not Placed
33151,24,Male,B.Tech,ME,7.46,3,5,8,7,80,6,3,0,Placed
43391,24,Male,B.Tech,ME,7.03,0,3,2,5,55,5,1,2,Not Placed
37129,22,Female,BCA,IT,5.54,1,2,3,6,57,7,1,1,Not Placed
26720,19,Female,B.Sc,Civil,6.11,0,2,1,6,66,6,1,3,Not Placed
32366,22,Female,MCA,ECE,6.14,0,4,7,3,60,5,2,2,Not Placed
31597,20,Male,MCA,IT,7.14,2,4,7,7,68,5,2,0,Placed
15567,19,Male,MCA,ME,5.46,0,2,3,6,60,5,1,3,Not Placed
4057,23,Male,BCA,CSE,5.12,1,3,5,6,57,7,1,2,Not Placed
35861,21,Female,MCA,CSE,6.92,0,4,7,7,75,6,2,0,Placed
11484,20,Male,B.Sc,ME,6.31,0,3,4,5,50,5,1,3,Not Placed
6760,24,Male,B.Tech,IT,8.96,1,4,6,2,93,5,2,0,Not Placed
36122,21,Male,BCA,IT,7.04,3,4,7,5,68,5,2,0,Placed
7994,23,Male,BCA,IT,6.1,0,3,5,6,62,7,2,1,Not Placed
18829,23,Male,B.Sc,Civil,6.15,0,2,2,5,50,7,1,3,Not Placed
6388,19,Male,B.Sc,IT,7.78,1,4,7,2,64,6,2,2,Not Placed
14348,21,Female,B.Tech,CSE,6.42,2,4,6,7,56,7,2,2,Not Placed
1635,21,Female,B.Sc,IT,5.32,0,4,7,1,41,7,2,3,Not Placed
16087,19,Female,BCA,CSE,7.46,0,4,6,5,71,5,2,0,Placed
21523,22,Male,BCA,ME,5.43,0,2,2,5,63,5,1,2,Not Placed
22382,24,Female,B.Tech,CSE,7.44,0,4,5,7,72,6,2,1,Placed
41506,23,Male,BCA,IT,6.34,1,4,6,4,73,6,2,1,Not Placed
26919,21,Male,MCA,IT,6.73,0,4,7,6,44,7,2,0,Not Placed
16394,20,Female,B.Sc,Civil,6.54,0,2,2,7,62,5,1,0,Not Placed
12495,23,Male,MCA,ME,5.9,0,3,4,6,53,8,1,3,Not Placed
40575,22,Female,BCA,CSE,8.03,1,5,8,7,63,6,2,0,Placed
38565,24,Female,MCA,Civil,6.87,0,3,4,3,79,5,1,0,Not Placed
17260,23,Female,B.Tech,ECE,7.95,2,5,10,3,75,6,3,0,Not Placed
9612,21,Male,BCA,Civil,8.44,2,6,10,6,75,5,3,0,Placed
42936,20,Female,BCA,CSE,5.63,0,3,4,6,50,7,1,1,Not Placed
31008,24,Male,B.Tech,IT,5.84,2,4,9,7,46,6,2,1,Not Placed
12547,22,Female,B.Tech,ECE,6.93,2,5,9,5,75,6,3,1,Placed
1379,20,Female,B.Sc,CSE,6.55,1,4,6,4,36,5,1,1,Not Placed
40851,24,Male,B.Tech,ECE,6.24,0,2,1,7,82,8,1,1,Not Placed
1451,23,Female,BCA,ECE,7.6,0,3,4,5,70,6,1,1,Not Placed
47721,19,Male,B.Tech,ME,6.66,1,3,5,8,70,6,2,0,Placed
25707,23,Female,BCA,IT,6.56,0,3,5,5,72,8,2,1,Placed
26278,23,Male,BCA,Civil,6.06,0,3,3,5,67,5,1,1,Not Placed
31567,23,Female,MCA,ME,7.62,1,3,3,6,75,4,1,2,Not Placed
24899,24,Male,B.Sc,IT,6.45,0,4,7,5,56,4,2,3,Not Placed
35756,24,Female,BCA,ECE,7.14,0,4,5,3,72,6,2,1,Not Placed
1836,21,Male,B.Tech,ME,7.74,2,4,7,4,77,8,2,0,Not Placed
28254,18,Female,MCA,ECE,9.26,1,6,9,7,91,6,3,0,Placed
20214,20,Female,B.Sc,CSE,5.46,2,4,7,7,53,4,2,1,Not Placed
9582,19,Female,B.Tech,CSE,6.9,0,4,7,3,59,7,2,1,Not Placed
16952,18,Male,B.Tech,Civil,6.75,0,3,3,5,63,6,1,0,Not Placed
14580,20,Female,B.Tech,CSE,7.56,1,5,9,4,75,7,3,2,Not Placed
22396,18,Female,B.Sc,IT,6.31,0,3,4,7,58,3,1,1,Not Placed
47959,20,Male,BCA,IT,7.46,3,4,7,6,68,6,2,0,Placed
20769,23,Female,BCA,CSE,6.35,1,4,6,6,65,7,2,3,Not Placed
14524,23,Male,B.Sc,Civil,6.52,0,3,3,6,57,6,1,0,Not Placed
3032,19,Male,BCA,CSE,6.92,0,3,4,4,73,6,1,0,Not Placed
44220,22,Male,BCA,CSE,7.36,0,4,6,7,65,3,2,1,Placed
6896,21,Female,BCA,Civil,7.34,2,4,6,7,68,5,2,2,Not Placed
14135,24,Male,BCA,IT,6.81,0,3,5,8,66,4,2,0,Placed
4798,23,Male,B.Sc,ECE,6.28,1,3,5,4,57,4,1,2,Not Placed
2881,22,Female,B.Tech,ME,7.15,1,5,8,5,71,5,2,0,Placed
40600,19,Female,B.Sc,ECE,6.46,2,4,7,5,73,7,2,3,Not Placed
43517,20,Female,MCA,Civil,7.92,0,4,5,5,90,5,2,0,Placed
46045,20,Male,BCA,Civil,5.81,1,3,4,5,55,5,1,2,Not Placed
32018,22,Male,B.Sc,Civil,8.46,2,5,9,4,94,7,3,0,Not Placed
46160,22,Female,BCA,Civil,8.59,2,5,9,6,92,5,3,0,Placed
27374,19,Male,B.Tech,ME,8.5,2,4,6,5,86,5,2,0,Placed
39943,21,Male,B.Tech,ECE,6.58,0,4,7,6,69,5,2,0,Placed
22874,22,Female,MCA,ME,6.33,1,3,5,7,49,6,1,2,Not Placed
9076,21,Male,MCA,ECE,6.34,2,4,7,5,65,5,2,1,Not Placed
38768,24,Male,BCA,CSE,6.75,0,5,9,6,75,6,3,2,Not Placed
15265,20,Male,MCA,CSE,8.14,1,5,8,8,74,5,2,0,Placed
36431,18,Male,B.Sc,Civil,7.03,1,4,5,6,62,4,2,0,Placed
16747,24,Female,B.Tech,CSE,6.99,1,4,7,6,93,5,2,0,Placed
41095,21,Male,B.Sc,ECE,7.59,2,4,6,7,77,9,2,2,Not Placed
41740,23,Male,B.Tech,ECE,7.9,3,5,8,5,77,4,2,1,Placed
34734,22,Male,B.Sc,ECE,6.76,0,4,6,4,60,5,2,0,Not Placed
19645,22,Male,BCA,CSE,6.35,0,4,8,7,64,5,2,3,Not Placed
4890,21,Female,MCA,IT,6.12,0,4,6,5,69,5,2,1,Not Placed
8129,18,Male,MCA,Civil,6.15,1,2,2,4,56,6,1,2,Not Placed
46237,19,Female,B.Sc,CSE,6.63,0,4,6,5,71,7,2,0,Placed
18373,19,Female,MCA,Civil,5.46,0,2,2,4,43,6,1,3,Not Placed
3797,22,Female,B.Sc,CSE,7.49,1,5,9,5,66,7,3,2,Not Placed
14693,23,Male,B.Sc,Civil,8.01,1,5,8,4,91,7,3,0,Not Placed
25363,23,Female,B.Sc,CSE,6.58,0,4,8,4,65,5,2,0,Not Placed
3447,22,Female,MCA,ECE,5.64,1,3,4,8,62,6,1,1,Not Placed
6310,20,Female,B.Tech,Civil,8.32,2,6,10,5,97,5,3,0,Placed
23709,22,Male,MCA,Civil,6.91,0,3,4,9,75,5,1,0,Not Placed
44492,22,Male,B.Sc,CSE,7.39,2,5,10,5,81,7,3,0,Placed
11128,24,Female,MCA,ECE,7.48,2,4,6,6,79,8,2,1,Placed
15983,22,Male,B.Tech,ME,4.5,0,1,1,4,60,7,1,1,Not Placed
10577,18,Female,B.Sc,CSE,7,1,4,7,5,75,3,2,0,Placed
18976,24,Female,B.Tech,ECE,5.5,1,3,4,7,63,3,1,3,Not Placed
49189,21,Male,B.Tech,Civil,6.53,0,3,4,9,62,7,1,0,Not Placed
48625,21,Female,BCA,IT,7.35,1,4,7,4,70,6,2,0,Not Placed
4047,19,Female,MCA,CSE,8.58,1,5,8,5,85,5,3,1,Placed
19815,23,Male,B.Sc,ME,7.85,0,3,3,8,85,8,1,0,Not Placed
33811,22,Female,B.Tech,ECE,6.33,1,4,6,4,64,8,2,1,Not Placed
5757,22,Female,B.Tech,ECE,7.42,1,4,6,7,60,6,2,2,Not Placed
38894,18,Male,MCA,IT,6.75,2,4,6,5,79,4,2,2,Not Placed
18815,19,Female,BCA,ECE,6.38,0,3,3,6,44,7,1,3,Not Placed
20952,18,Male,B.Sc,IT,8.13,1,5,8,6,71,6,2,0,Placed
44390,20,Female,B.Sc,CSE,6.6,0,4,8,5,46,5,2,0,Not Placed
49663,22,Male,B.Sc,ECE,6.04,0,3,4,7,59,4,1,2,Not Placed
1881,23,Female,B.Tech,IT,7.2,1,4,6,6,84,6,2,2,Not Placed
21733,24,Female,B.Sc,Civil,7.59,0,3,3,7,64,5,1,0,Not Placed
37422,20,Female,B.Sc,IT,5.46,0,2,3,5,59,5,1,2,Not Placed
43387,19,Female,BCA,Civil,6.31,2,3,5,5,62,5,2,1,Not Placed
26120,21,Male,BCA,Civil,7.33,2,4,5,3,79,5,2,0,Not Placed
7756,20,Female,MCA,ECE,7.78,1,4,5,3,82,6,2,0,Not Placed
15479,19,Female,MCA,Civil,7.18,1,4,5,1,77,4,2,0,Not Placed
49643,23,Female,BCA,IT,8.7,1,5,8,4,87,5,3,0,Not Placed
30491,24,Male,MCA,CSE,7.09,1,5,9,8,53,5,2,1,Not Placed
19096,20,Male,MCA,CSE,8.18,2,6,10,5,83,4,3,0,Placed
10286,19,Male,MCA,ME,7.63,1,4,7,8,70,6,2,0,Placed
36204,20,Female,B.Tech,CSE,6.24,2,3,5,4,67,6,2,3,Not Placed
11619,20,Male,MCA,IT,6.11,0,4,8,6,58,6,2,3,Not Placed
8006,23,Male,B.Tech,CSE,7.64,1,5,8,7,71,5,2,0,Placed
918,23,Female,BCA,IT,6.96,1,4,6,4,48,7,2,0,Not Placed
29696,22,Female,MCA,Civil,8.42,1,5,7,4,99,5,2,0,Not Placed
14606,19,Female,B.Sc,CSE,6.09,2,4,6,5,68,5,2,3,Not Placed
13092,19,Female,BCA,IT,7.5,3,4,7,7,86,7,2,0,Placed
28054,21,Male,B.Sc,CSE,7.3,0,4,6,3,78,5,2,0,Not Placed
35254,18,Female,MCA,CSE,7.39,2,4,7,6,63,8,2,0,Placed
4904,23,Male,B.Sc,Civil,6.6,0,2,2,7,62,5,1,1,Not Placed
21514,20,Male,BCA,ECE,6.64,1,4,6,6,74,5,2,1,Placed
9995,18,Female,BCA,Civil,6.44,0,3,3,6,58,7,1,1,Not Placed
1181,21,Female,B.Sc,ECE,6.08,0,3,3,5,54,6,1,2,Not Placed
38240,24,Female,B.Sc,CSE,7.68,3,5,10,10,69,7,3,0,Placed
46939,21,Female,BCA,IT,6.22,2,4,6,4,65,8,2,1,Not Placed
19675,23,Female,B.Sc,Civil,7.98,2,5,8,6,75,5,2,0,Placed
33798,24,Male,BCA,Civil,8.55,0,4,4,7,84,6,2,0,Not Placed
33052,19,Male,B.Tech,CSE,7.13,2,4,7,7,69,6,2,1,Placed
20976,20,Male,B.Tech,ME,9,1,4,5,3,85,5,2,0,Not Placed
25715,22,Female,B.Tech,IT,4.71,2,3,6,6,46,6,2,3,Not Placed
19776,21,Male,BCA,IT,6.39,0,4,6,7,74,5,2,2,Not Placed
10672,22,Male,B.Tech,ME,6.86,1,2,1,6,70,6,1,1,Not Placed
38094,18,Female,B.Sc,IT,6.37,2,4,7,6,43,6,2,2,Not Placed
22006,19,Male,B.Sc,ME,8.16,2,4,6,3,81,6,2,1,Not Placed
48588,19,Male,MCA,IT,6.88,0,4,7,4,71,6,2,0,Not Placed
44404,22,Male,MCA,CSE,7.22,3,5,8,5,74,6,2,0,Placed
38715,21,Female,B.Tech,Civil,5.4,0,2,2,4,39,6,0,2,Not Placed
10437,24,Female,MCA,CSE,7.62,1,5,9,6,57,4,2,0,Placed
31241,19,Female,B.Sc,ME,7.38,1,4,7,7,78,7,2,0,Placed
32467,19,Male,BCA,IT,5.71,2,3,5,6,70,5,2,1,Not Placed
17282,20,Female,B.Sc,IT,7.38,3,5,8,6,76,5,2,2,Not Placed
211,21,Male,B.Tech,IT,6.78,1,3,4,7,65,6,1,2,Not Placed
760,19,Male,B.Sc,ECE,6.36,1,4,7,5,51,7,2,2,Not Placed
28325,20,Male,B.Tech,CSE,7.12,1,4,7,5,63,5,2,2,Not Placed
37017,22,Male,B.Tech,CSE,7.89,2,4,5,8,67,6,2,1,Placed
29829,24,Male,B.Sc,ME,8.62,2,5,9,7,82,6,3,0,Placed
2510,20,Female,MCA,Civil,6.23,0,2,1,5,39,5,0,3,Not Placed
48104,22,Female,MCA,ECE,7.71,1,5,8,6,65,6,2,2,Not Placed
41782,21,Female,B.Sc,ME,6.59,2,3,5,7,94,4,2,0,Placed
37568,23,Male,B.Sc,Civil,5.46,0,2,2,6,60,6,1,3,Not Placed
14164,21,Male,B.Sc,Civil,7.5,0,4,5,6,79,5,2,0,Placed
34746,20,Female,B.Tech,Civil,6.94,0,3,3,8,70,5,1,2,Not Placed
39185,19,Female,B.Sc,ECE,8.74,1,5,8,3,88,6,3,0,Not Placed
5491,23,Female,MCA,Civil,7.23,0,4,6,4,84,6,2,0,Not Placed
35592,22,Female,BCA,ECE,7.59,0,4,6,7,72,5,2,0,Placed
23823,19,Female,BCA,ME,6.71,2,4,8,6,56,5,2,2,Not Placed
36604,24,Male,B.Tech,Civil,6.88,0,3,3,6,77,5,1,1,Not Placed
42137,22,Male,BCA,IT,5.43,0,3,6,4,40,5,2,2,Not Placed
29510,24,Male,B.Tech,ECE,7.53,3,4,7,6,68,8,2,0,Placed
34212,22,Male,MCA,ECE,7.21,0,3,3,8,57,7,1,1,Not Placed
47162,19,Male,MCA,IT,7.16,2,4,6,5,66,4,2,0,Placed
31467,22,Female,B.Tech,IT,6.62,1,4,6,9,67,8,2,0,Placed
23933,23,Female,B.Sc,CSE,5.61,1,4,7,4,60,2,2,1,Not Placed
46154,21,Male,B.Sc,ECE,6.14,0,3,4,4,43,6,1,3,Not Placed
33695,21,Male,B.Tech,ECE,6.5,0,4,6,6,53,7,2,2,Not Placed
45126,21,Male,B.Tech,ECE,5.1,1,3,5,5,65,6,2,3,Not Placed
29552,20,Male,BCA,Civil,6.86,0,4,7,5,87,6,2,0,Placed
32092,24,Female,B.Tech,ECE,6.82,0,3,4,6,81,6,2,1,Not Placed
45732,21,Male,B.Sc,ECE,7.36,1,5,8,7,56,5,2,0,Placed
31207,18,Male,BCA,ECE,8.28,1,4,5,4,87,5,2,1,Not Placed
15708,22,Male,B.Tech,Civil,7.16,0,3,3,5,60,4,1,0,Not Placed
49260,22,Female,MCA,Civil,7.48,0,4,5,7,76,5,2,0,Placed
10638,19,Female,B.Sc,Civil,6.05,0,2,2,5,49,6,1,1,Not Placed
37640,19,Female,BCA,ECE,8.29,0,4,6,4,93,4,2,1,Not Placed
14809,19,Male,BCA,CSE,6.69,2,4,7,7,78,6,2,1,Placed
33784,24,Male,B.Tech,CSE,7.09,2,5,9,7,71,4,3,0,Placed
31314,24,Female,MCA,IT,7.98,1,5,8,7,75,4,2,0,Placed
9589,24,Female,MCA,Civil,6.55,1,4,6,5,75,4,2,1,Placed
3048,23,Male,MCA,IT,7.06,1,4,6,6,85,5,2,0,Placed
7990,22,Male,B.Tech,IT,6.23,1,5,10,6,59,4,3,2,Not Placed
25631,24,Female,B.Tech,CSE,6.77,1,4,7,4,60,7,2,0,Not Placed
14515,23,Female,B.Sc,IT,5.46,0,3,5,2,55,6,1,1,Not Placed
35195,23,Male,MCA,Civil,6.34,0,3,3,5,57,5,1,3,Not Placed
21132,18,Male,MCA,CSE,6.44,2,5,10,7,70,4,3,2,Not Placed
15890,19,Female,BCA,Civil,5.72,1,3,4,6,60,7,1,1,Not Placed
23606,21,Female,B.Sc,ECE,6.23,0,3,4,6,64,6,1,2,Not Placed
30472,22,Female,B.Tech,ECE,7.94,1,4,6,4,78,5,2,1,Not Placed
22335,19,Male,B.Sc,ME,7.24,0,4,6,4,77,5,2,1,Not Placed
8212,18,Female,B.Sc,ME,6.92,0,3,3,6,63,7,1,2,Not Placed
34585,19,Female,B.Sc,ECE,7.46,0,4,5,6,65,6,2,0,Placed
43150,20,Female,MCA,CSE,7.87,1,5,10,5,77,7,3,0,Placed
15613,19,Male,B.Sc,Civil,8.59,1,4,5,6,80,5,2,1,Placed
15540,21,Female,B.Sc,Civil,6.37,0,3,4,6,76,6,1,3,Not Placed
29084,20,Male,BCA,ECE,7.84,1,4,7,6,84,6,2,0,Placed
1988,19,Male,BCA,Civil,6.41,0,3,5,4,60,6,2,2,Not Placed
42736,18,Male,B.Tech,Civil,6.77,0,3,4,5,54,4,1,0,Not Placed
34259,21,Male,MCA,Civil,5.93,1,2,1,7,50,6,0,2,Not Placed
11787,19,Male,B.Tech,ECE,6.82,1,2,1,4,57,5,0,0,Not Placed
29362,20,Female,BCA,Civil,7.69,0,4,6,5,69,5,2,1,Placed
22213,23,Female,B.Sc,ECE,6.25,1,3,5,5,67,5,2,3,Not Placed
518,21,Male,BCA,ECE,5.64,2,3,6,3,48,5,2,3,Not Placed
9455,19,Female,MCA,Civil,6.08,0,3,3,7,53,7,1,1,Not Placed
14699,19,Male,B.Sc,ME,6.25,0,3,3,2,82,4,1,2,Not Placed
14502,24,Female,MCA,CSE,5.79,0,3,6,8,74,7,2,2,Not Placed
37461,21,Male,MCA,IT,6.86,0,5,9,4,63,7,3,0,Not Placed
49637,20,Male,BCA,CSE,7.15,2,5,9,8,74,7,3,0,Placed
23473,21,Female,MCA,ECE,6.85,1,3,3,7,70,6,1,0,Not Placed
28019,21,Female,B.Tech,IT,6.35,1,3,5,5,63,6,2,2,Not Placed
47259,23,Female,B.Sc,CSE,8.22,2,5,9,5,96,7,3,0,Placed
14643,23,Male,B.Tech,CSE,7.74,1,5,10,6,72,5,3,1,Placed
22082,18,Male,MCA,ECE,6.97,0,3,5,8,69,6,2,2,Not Placed
35168,20,Female,MCA,IT,5.63,1,3,6,6,74,6,2,2,Not Placed
3476,19,Male,B.Tech,ME,6.75,0,3,4,9,73,7,1,1,Not Placed
26480,19,Male,B.Tech,CSE,7.58,1,5,8,3,90,5,3,0,Not Placed
34114,18,Female,BCA,IT,6.06,0,4,6,7,48,4,2,1,Not Placed
22846,23,Female,B.Tech,ME,7.26,0,3,4,6,75,4,1,0,Not Placed
29527,21,Female,B.Sc,CSE,5.91,1,4,9,7,36,8,2,2,Not Placed
26004,23,Female,B.Tech,Civil,5.72,0,2,3,6,57,4,1,1,Not Placed
19661,23,Female,BCA,Civil,7.06,0,4,6,7,65,5,2,1,Placed
3280,24,Male,B.Sc,Civil,5.1,0,2,1,8,46,2,0,3,Not Placed
11093,24,Male,BCA,ECE,6.09,0,4,6,3,74,6,2,1,Not Placed
23771,24,Male,BCA,IT,6.57,1,4,6,5,69,5,2,1,Placed
46510,23,Female,B.Sc,Civil,6.78,1,2,2,5,60,4,1,0,Not Placed
31818,18,Female,B.Sc,Civil,6.17,1,3,4,5,45,6,1,2,Not Placed
1100,22,Male,MCA,ECE,5.82,0,3,6,5,58,4,2,1,Not Placed
14061,23,Male,B.Sc,ECE,5.49,1,2,3,3,58,4,1,1,Not Placed
12288,21,Male,B.Sc,CSE,5.85,0,3,6,4,44,5,2,3,Not Placed
11278,22,Female,MCA,ME,5.89,1,3,5,4,57,5,1,2,Not Placed
28003,24,Male,B.Tech,Civil,8.55,1,4,4,6,84,5,2,0,Not Placed
28195,23,Male,B.Sc,IT,6.7,1,4,7,4,69,8,2,1,Not Placed
22600,24,Male,B.Sc,ME,7.54,1,4,7,3,81,5,2,1,Not Placed
16598,23,Male,B.Tech,Civil,6.95,1,2,2,7,68,6,1,0,Not Placed
49172,21,Female,B.Tech,IT,4.85,0,2,2003,6,41,5,1,1,Not Placed
2042,21,Female,MCA,CSE,7.74,1,5,8,8,100,6,3,1,Placed
28202,23,Female,B.Tech,CSE,7.46,2,5,10,6,66,3,3,0,Placed
49710,23,Male,MCA,ME,7.36,2,5,8,7,61,6,2,1,Placed
1639,22,Female,B.Tech,Civil,7.45,0,3,3,5,80,7,1,1,Not Placed
44409,21,Male,BCA,IT,7.17,0,4,6,5,74,5,2,0,Placed
6234,18,Male,B.Sc,IT,6.66,0,4,8,5,54,4,2,0,Not Placed
7684,23,Male,B.Sc,Civil,7.32,0,4,5,7,65,6,2,0,Placed
42415,22,Female,B.Sc,IT,6.18,0,3,4,5,75,7,1,2,Not Placed
19328,23,Female,B.Tech,IT,8,3,5,7,6,68,4,2,0,Placed
11759,24,Male,MCA,IT,7.43,1,5,8,5,70,5,2,1,Placed
36608,19,Male,B.Sc,ECE,6.85,1,3,4,8,56,6,1,0,Not Placed
49271,22,Female,B.Tech,CSE,5.81,0,3,6,5,54,5,2,1,Not Placed
42581,18,Male,B.Sc,ME,6.6,1,3,5,5,70,7,2,1,Placed
15647,19,Female,B.Tech,IT,7.56,1,5,8,4,74,4,2,0,Not Placed
5761,23,Female,B.Sc,ME,7.55,1,4,6,5,69,6,2,0,Placed
40606,23,Female,B.Sc,ME,8.22,0,4,6,6,69,5,2,0,Placed
21407,18,Male,BCA,ME,9.3,0,5,6,7,91,5,2,0,Placed
43466,21,Male,B.Tech,IT,7.73,1,5,10,5,90,4,3,2,Not Placed
3082,22,Male,MCA,ME,7.49,2,5,8,4,64,5,2,0,Not Placed
46822,24,Female,B.Sc,IT,7.79,2,4,7,3,74,6,2,2,Not Placed
12458,19,Male,MCA,ECE,7.25,1,4,5,3,72,5,2,0,Not Placed
39351,21,Male,B.Tech,ME,8.48,1,4,5,6,69,4,2,0,Placed
32958,19,Male,MCA,ECE,6.22,1,3,5,7,55,6,1,3,Not Placed
